date,open,high,low,close,volume
2004-10-18,11.2447,11.3204,11.1817,11.3120,5692600
2004-10-19,11.2994,11.2994,11.1607,11.2237,7232300
2004-10-20,11.2195,11.2405,11.0766,11.1228,8176500
2004-10-21,11.1228,11.1396,10.6520,10.7949,15395300
2004-10-22,10.7823,10.7949,10.5722,10.6100,9646300
2004-10-25,10.4839,10.5511,10.3704,10.5049,9921500
2004-10-26,10.4881,10.4881,10.3199,10.4040,12603000
2004-10-27,10.3830,10.5827,10.3199,10.4923,8199500
2004-10-28,10.4923,10.7109,10.4755,10.6562,9346800
2004-10-29,10.6857,10.7487,10.6184,10.6184,10184100
2004-11-01,10.6562,10.8538,10.5511,10.7907,11561000
2004-11-02,10.7025,10.9084,10.7025,10.7277,9707100
2004-11-03,10.7907,10.9000,10.7655,10.8034,9345000
2004-11-04,10.8580,11.0219,10.8202,10.9799,9677700
2004-11-05,11.0514,11.0892,10.9589,11.0346,7766000
2004-11-08,11.0724,11.1144,10.9799,11.0514,7086500
2004-11-09,11.0682,11.0892,10.9589,10.9925,8933300
2004-11-10,11.0556,11.0640,10.8706,10.9169,9268500
2004-11-11,10.9673,11.0261,10.9547,11.0135,6789800
2004-11-12,10.9715,11.2237,10.9631,11.2111,8800100
2004-11-15,11.1523,11.1565,11.0009,11.0892,8151600
2004-11-16,11.1102,11.1481,10.9295,10.9841,8812600
2004-11-17,11.0766,11.1607,10.9169,11.0051,7726700
2004-11-18,11.0135,11.0430,10.9337,10.9757,6710200
2004-11-19,10.9631,11.0009,10.8412,10.8832,6118200
2004-11-22,10.9126,10.9841,10.7109,10.7277,11150400
2004-11-23,10.7613,10.7823,10.6394,10.7025,8797500
2004-11-24,10.6268,10.6646,10.5722,10.6604,7999200
2004-11-26,10.7109,10.7235,10.6688,10.7109,4031900
2004-11-29,10.7109,10.7487,10.6394,10.6562,7119100
2004-11-30,10.6142,10.6436,10.5343,10.5806,7897900
2004-12-01,10.6772,10.8832,10.6394,10.8370,11809900
2004-12-02,10.8370,11.1649,10.8244,10.9715,11306400
2004-12-03,10.9631,10.9925,10.8034,10.8496,7107100
2004-12-06,10.7949,10.8244,10.7235,10.7235,6902300
2004-12-07,10.7697,10.8244,10.6730,10.6814,7740800
2004-12-08,10.7067,10.7403,10.5511,10.6184,6829500
2004-12-09,10.5091,10.6142,10.5007,10.5175,9116300
2004-12-10,10.6352,10.7949,10.4881,10.6394,9690600
2004-12-13,10.7487,10.8832,10.6899,10.8286,8964900
2004-12-14,10.8580,10.9253,10.7655,10.9084,8966600
2004-12-15,10.9253,10.9295,10.6688,10.7949,9830000
2004-12-16,10.7907,10.8370,10.6646,10.8034,10188000
2004-12-17,10.8034,10.8916,10.7613,10.8034,13022500
2004-12-20,10.8664,10.9463,10.8286,10.8496,8625500
2004-12-21,10.8790,10.9421,10.8538,10.8874,7423600
2004-12-22,10.9295,10.9925,10.8286,10.9084,6709400
2004-12-23,10.9000,10.9589,10.8874,10.9421,4246800
2004-12-27,10.9295,10.9715,10.8916,10.9084,6861000
2004-12-28,10.8916,11.0009,10.8916,10.9505,4403000
2004-12-29,10.8958,10.9253,10.8454,10.8790,6162900
2004-12-30,10.9211,10.9253,10.8244,10.8286,5605100
2004-12-31,10.8454,10.8832,10.7865,10.8328,5900300
2005-01-03,10.9211,10.9211,10.7445,10.7571,9900500
2005-01-04,10.8286,10.8370,10.6436,10.6436,11879200
2005-01-05,10.6899,10.8412,10.6857,10.6941,11064500
2005-01-06,10.8014,10.8014,10.6524,10.7077,9020000
2005-01-07,10.7503,10.8056,10.6694,10.6779,10108100
2005-01-10,10.6864,10.6864,10.5246,10.6013,12140100
2005-01-11,10.5970,10.6098,10.4608,10.4948,11070400
2005-01-12,10.4693,10.5800,10.4395,10.5630,9269900
2005-01-13,10.5246,10.5630,10.3416,10.4012,11323300
2005-01-14,10.4097,10.4438,10.3075,10.3927,10970400
2005-01-18,10.3841,10.6183,10.3841,10.5928,14034300
2005-01-19,10.7716,10.7929,10.5417,10.5545,9806400
2005-01-20,10.5502,10.5970,10.4182,10.4182,12288900
2005-01-21,10.4948,10.5332,10.4182,10.4650,13456900
2005-01-24,10.5034,10.6481,10.4395,10.4480,8915500
2005-01-25,10.4523,10.4948,10.3543,10.4097,9248000
2005-01-26,10.5161,10.5970,10.3756,10.4650,12349800
2005-01-27,10.3245,10.3288,10.0691,10.0776,27344900
2005-01-28,10.0095,10.0861,9.9328,10.0563,17247500
2005-01-31,9.9967,10.2138,9.9201,10.1159,31318700
2005-02-01,10.2181,10.2479,10.1159,10.1840,20128200
2005-02-02,10.2181,10.4140,10.2096,10.3841,22031900
2005-02-03,10.5332,10.5587,10.4182,10.4821,15574800
2005-02-04,10.4821,10.4991,10.3927,10.4736,12973600
2005-02-07,10.4736,10.4821,10.3586,10.4182,7713800
2005-02-08,10.4693,10.5161,10.4225,10.4778,9773900
2005-02-09,10.5034,10.5119,10.3756,10.3799,8204800
2005-02-10,10.3799,10.3841,10.2394,10.2607,12460800
2005-02-11,10.2607,10.3927,10.1968,10.3288,10894100
2005-02-14,10.4054,10.5161,10.3245,10.3756,12215500
2005-02-15,10.4097,10.5332,10.3756,10.4395,9088000
2005-02-16,10.4650,10.4991,10.3714,10.4352,8971900
2005-02-17,10.4395,10.4438,10.2905,10.3245,10717400
2005-02-18,10.3458,10.3458,10.2692,10.2947,9877000
2005-02-22,10.3373,10.4310,10.2181,10.2309,12080100
2005-02-23,10.2351,10.3203,10.1713,10.2777,10739800
2005-02-24,10.2522,10.3245,10.2138,10.2862,6385200
2005-02-25,10.2947,10.3245,10.1883,10.3075,7626400
2005-02-28,10.3118,10.3118,10.2181,10.2436,8285800
2005-03-01,10.3075,10.3884,10.2820,10.3543,7716500
2005-03-02,10.3543,10.4225,10.3075,10.3543,6291700
2005-03-03,10.4140,10.4310,10.2905,10.3714,5700600
2005-03-04,10.4480,10.4821,10.3756,10.4267,5707500
2005-03-07,10.4608,10.4693,10.3927,10.3969,4895900
2005-03-08,10.4097,10.4438,10.2735,10.2905,6246300
2005-03-09,10.2862,10.3160,10.2011,10.2607,7194000
2005-03-10,10.2990,10.3458,10.2436,10.2692,5796900
2005-03-11,10.2905,10.3331,10.2011,10.2181,6167200
2005-03-14,10.2181,10.2820,10.2011,10.2564,7238100
2005-03-15,10.2990,10.2990,10.0691,10.0733,9450400
2005-03-16,10.0478,10.1159,9.9456,9.9712,11154900
2005-03-17,9.9925,10.0137,9.8903,9.9627,6744600
2005-03-18,9.9669,10.0052,9.7966,9.9414,14731000
2005-03-21,9.9116,9.9584,9.8264,9.8818,7356400
2005-03-22,9.8945,9.9414,9.7881,9.8094,7443500
2005-03-23,9.8945,10.0861,9.8349,9.9627,13153600
2005-03-24,9.9627,9.9967,9.8988,9.9201,5913400
2005-03-28,9.9627,10.1670,9.9414,10.0010,8759400
2005-03-29,10.0010,10.1074,9.9158,9.9328,9632500
2005-03-30,9.9627,10.1032,9.9414,10.0904,8782000
2005-03-31,10.1159,10.1314,10.0478,10.0861,9456100
2005-04-01,10.1244,10.1840,9.9839,10.0733,10528800
2005-04-04,10.1244,10.2138,10.0563,10.1798,11261600
2005-04-05,10.2649,10.3586,10.2266,10.3033,16597100
2005-04-06,10.4336,10.4379,10.2653,10.3171,10597800
2005-04-07,10.3344,10.4207,10.2826,10.2869,12092200
2005-04-08,10.3214,10.3775,10.2178,10.2481,11733100
2005-04-11,10.2826,10.2955,10.2178,10.2826,6828300
2005-04-12,10.2783,10.3473,10.2178,10.3085,9446400
2005-04-13,10.2783,10.3430,10.2308,10.2826,8990800
2005-04-14,10.2912,10.3861,10.2006,10.2049,8815700
2005-04-15,10.1876,10.2049,9.8813,9.9244,11558400
2005-04-18,10.0755,10.0927,9.9935,10.0150,14547800
2005-04-19,10.0107,10.0668,9.9719,10.0107,9919300
2005-04-20,9.9892,10.0452,9.8856,9.9072,8302000
2005-04-21,9.9892,10.0496,9.9287,10.0237,7970200
2005-04-22,10.0064,10.0452,9.8295,10.0107,7675200
2005-04-25,10.1618,10.1833,10.0237,10.0625,9341300
2005-04-26,10.0841,10.0841,9.9935,9.9935,9333300
2005-04-27,9.9805,10.1833,9.9676,10.1143,12324500
2005-04-28,10.0107,10.2178,10.0107,10.1488,13179800
2005-04-29,10.2049,10.2955,10.1574,10.2696,14373300
2005-05-02,10.3344,10.3689,10.2610,10.2610,14722200
2005-05-03,10.3041,10.3473,10.2351,10.2696,12351000
2005-05-04,10.2610,10.3214,10.2308,10.2696,8494900
2005-05-05,10.2524,10.2739,10.1272,10.2178,9120500
2005-05-06,10.2394,10.2696,10.1186,10.1920,7169800
2005-05-09,10.1618,10.2222,10.1057,10.1747,5754400
2005-05-10,10.1057,10.1790,10.0841,10.1186,6177100
2005-05-11,10.0841,10.1057,9.9503,10.0539,7750000
2005-05-12,10.0970,10.1402,10.0150,10.0323,5909200
2005-05-13,10.1057,10.1057,9.9374,9.9589,7247900
2005-05-16,9.9935,10.0884,9.9676,10.0755,5835000
2005-05-17,10.0150,10.1359,9.9892,10.1359,6955500
2005-05-18,10.1402,10.2394,10.1402,10.2178,13096200
2005-05-19,10.2610,10.2653,10.1876,10.2394,8415200
2005-05-20,10.2394,10.2524,10.1488,10.1963,11885200
2005-05-23,10.1747,10.2567,10.1747,10.2265,11496700
2005-05-24,10.1920,10.2178,10.1574,10.1876,7452800
2005-05-25,10.1488,10.2006,10.1402,10.1618,6194500
2005-05-26,10.1920,10.2481,10.1661,10.2049,6169300
2005-05-27,10.2394,10.2394,10.1618,10.2135,4916300
2005-05-31,10.1618,10.2092,10.0755,10.0884,10498900
2005-06-01,10.0280,10.0970,10.0107,10.0452,14260100
2005-06-02,10.0539,10.1143,9.9676,10.1057,9821000
2005-06-03,10.0711,10.1057,10.0280,10.0711,8568500
2005-06-06,10.0539,10.0884,10.0323,10.0539,6220000
2005-06-07,10.0539,10.1833,10.0452,10.1143,9307300
2005-06-08,10.1359,10.1790,10.0841,10.1574,5584800
2005-06-09,10.1704,10.1790,10.0755,10.1013,7054700
2005-06-10,10.1359,10.2135,10.0970,10.1963,7902700
2005-06-13,10.1747,10.3171,10.1574,10.3171,12859600
2005-06-14,10.3214,10.3516,10.2912,10.3128,7216500
2005-06-15,10.3214,10.3646,10.2481,10.3602,9837600
2005-06-16,10.3991,10.4034,10.2696,10.3344,8220500
2005-06-17,10.4379,10.4379,10.3171,10.3646,12119800
2005-06-20,10.3214,10.3948,10.3128,10.3861,8078200
2005-06-21,10.3861,10.3861,10.2826,10.2998,7000500
2005-06-22,10.3516,10.3991,10.2437,10.2610,7401300
2005-06-23,10.2524,10.2912,10.1661,10.2092,7420500
2005-06-24,10.2135,10.2610,10.1402,10.1402,7671800
2005-06-27,10.1057,10.2265,10.0970,10.1704,7002400
2005-06-28,10.2265,10.2437,10.1402,10.2265,7705900
2005-06-29,10.2826,10.3861,10.2481,10.3300,10554500
2005-06-30,10.2912,10.3344,10.2265,10.2481,11424300
2005-07-01,10.3041,10.4120,10.2826,10.3257,10974500
2005-07-05,10.3214,10.4767,10.2955,10.3991,11079600
2005-07-06,10.4274,10.4449,10.3049,10.3268,10154300
2005-07-07,10.2656,10.2874,10.1475,10.2175,8297400
2005-07-08,10.2175,10.3574,10.1956,10.3093,9528500
2005-07-11,10.3837,10.4187,10.3268,10.4055,11227400
2005-07-12,10.3705,10.4580,10.3443,10.4449,15167900
2005-07-13,10.4318,10.4799,10.4099,10.4493,8148400
2005-07-14,10.4930,10.5499,10.4624,10.5411,10921400
2005-07-15,10.5411,10.5717,10.5018,10.5499,9382800
2005-07-18,10.5149,10.5193,10.3880,10.4274,7874000
2005-07-19,10.4318,10.5149,10.3137,10.4055,7811900
2005-07-20,10.4012,10.4318,10.3137,10.4099,11960900
2005-07-21,10.4755,10.4886,10.3049,10.3705,12169200
2005-07-22,10.3968,10.4755,10.3224,10.3749,10228200
2005-07-25,10.4274,10.5236,10.3749,10.4230,10248600
2005-07-26,10.4536,10.5674,10.4318,10.5149,12273500
2005-07-27,10.5499,10.6330,10.5324,10.6330,12264800
2005-07-28,10.6811,10.8385,10.6767,10.8167,18047000
2005-07-29,10.7511,10.8123,10.6942,10.6942,11899000
2005-08-01,10.7554,10.7729,10.6417,10.7030,9129000
2005-08-02,10.7030,10.8823,10.7030,10.7861,12705500
2005-08-03,10.7861,10.9217,10.7598,10.9217,9917300
2005-08-04,10.8692,10.8998,10.7729,10.8211,8967200
2005-08-05,10.8211,10.8254,10.6855,10.7642,8525100
2005-08-08,10.7686,10.7773,10.6680,10.7030,7823800
2005-08-09,10.7554,10.7948,10.6898,10.7336,8492600
2005-08-10,10.7773,10.9042,10.7467,10.7817,10421700
2005-08-11,10.7861,10.8385,10.7205,10.8211,7100100
2005-08-12,10.8211,10.8342,10.6505,10.6986,10561100
2005-08-15,10.6723,10.7248,10.5980,10.6986,8594700
2005-08-16,10.7292,10.7292,10.5149,10.6111,10278700
2005-08-17,10.7117,10.7117,10.5367,10.5892,6909700
2005-08-18,10.5324,10.5630,10.4799,10.5193,7425000
2005-08-19,10.5411,10.5630,10.4974,10.5586,7342500
2005-08-22,10.5586,10.6067,10.4974,10.5105,7768100
2005-08-23,10.5455,10.6286,10.4974,10.5849,7361400
2005-08-24,10.5761,10.5980,10.4449,10.4580,8935300
2005-08-25,10.4580,10.5280,10.3968,10.4449,8583400
2005-08-26,10.4318,10.4580,10.3137,10.3705,7593800
2005-08-29,10.3224,10.4493,10.3049,10.4230,5941400
2005-08-30,10.3793,10.4230,10.3181,10.4143,6921000
2005-08-31,10.3968,10.5324,10.3312,10.5324,10452900
2005-09-01,10.5105,10.5674,10.4536,10.5061,8933700
2005-09-02,10.5455,10.5455,10.4405,10.4405,6990900
2005-09-06,10.4974,10.6024,10.4799,10.6024,8700400
2005-09-07,10.5717,10.5849,10.4974,10.5324,8884100
2005-09-08,10.5542,10.5542,10.4668,10.5018,7885300
2005-09-09,10.4930,10.5499,10.4711,10.5193,9393000
2005-09-12,10.4930,10.5061,10.4187,10.4187,12209700
2005-09-13,10.4449,10.4493,10.3530,10.4055,11556500
2005-09-14,10.4055,10.4624,10.3224,10.3618,9645000
2005-09-15,10.4099,10.5149,10.3574,10.4580,10225400
2005-09-16,10.5061,10.6548,10.4405,10.5980,19192600
2005-09-19,10.5061,10.5761,10.4974,10.5236,12688900
2005-09-20,10.5455,10.6024,10.5193,10.5324,11790500
2005-09-21,10.5061,10.5674,10.4711,10.4711,11758800
2005-09-22,10.4843,10.5149,10.3662,10.4230,10009600
2005-09-23,10.4099,10.4974,10.3880,10.3968,8820100
2005-09-26,10.4580,10.4668,10.3181,10.4274,8434200
2005-09-27,10.4318,10.4318,10.3224,10.3399,8169500
2005-09-28,10.3793,10.5105,10.3224,10.4536,10360300
2005-09-29,10.4405,10.4536,10.2787,10.3749,16578300
2005-09-30,10.3355,10.5411,10.3224,10.4843,13980600
2005-10-03,10.4624,10.5586,10.4099,10.4799,12843400
2005-10-04,10.5324,10.5324,10.4624,10.4799,11955500
2005-10-05,10.4696,10.5051,10.3100,10.3410,17215100
2005-10-06,10.3455,10.4519,10.1991,10.2390,14611800
2005-10-07,10.2656,10.2922,10.0883,10.0883,14824600
2005-10-10,10.2479,10.5450,10.0528,10.0927,9411300
2005-10-11,10.0838,10.0971,9.9597,10.0040,12264400
2005-10-12,9.9597,9.9951,9.8887,9.8931,11519200
2005-10-13,9.8843,9.9197,9.6448,9.8665,13386900
2005-10-14,9.8665,9.9153,9.7734,9.8444,14806700
2005-10-17,9.8133,9.8665,9.7557,9.8444,12171400
2005-10-18,9.8399,9.8688,9.7867,9.8000,10878500
2005-10-19,9.8000,10.0173,9.8000,9.9375,16111100
2005-10-20,10.1769,10.2612,9.9907,9.9951,21436800
2005-10-21,10.1991,10.3100,10.1548,10.1991,22884100
2005-10-24,10.2878,10.4652,10.2568,10.4607,20736400
2005-10-25,10.4297,10.5450,10.4120,10.5051,13466500
2005-10-26,10.5095,10.5672,10.4740,10.4874,12297800
2005-10-27,10.4874,10.5317,10.4607,10.5095,11232900
2005-10-28,10.4430,10.6248,10.4253,10.5938,11557900
2005-10-31,10.5760,10.6426,10.5184,10.5760,17243100
2005-11-01,10.5805,10.5805,10.4652,10.5450,18368700
2005-11-02,10.5893,10.6293,10.5494,10.6026,11023500
2005-11-03,10.6647,10.6647,10.3588,10.4297,22700600
2005-11-04,10.4652,10.5273,10.3543,10.4918,10434000
2005-11-07,10.4829,10.5007,10.3543,10.3809,12785300
2005-11-08,10.3765,10.5051,10.3543,10.4652,10880300
2005-11-09,10.4386,10.5273,10.4120,10.4652,9526600
2005-11-10,10.4652,10.6293,10.4563,10.5938,10862800
2005-11-11,10.5805,10.6426,10.5672,10.6204,14804500
2005-11-14,10.6426,10.6869,10.5982,10.6204,11626100
2005-11-15,10.6204,10.6825,10.5361,10.5938,20624900
2005-11-16,10.5938,10.6647,10.5317,10.5627,15785700
2005-11-17,10.5317,10.7534,10.5317,10.7179,10744100
2005-11-18,10.7667,10.8998,10.7534,10.8111,19830400
2005-11-21,10.7933,10.8510,10.6426,10.8066,18553000
2005-11-22,10.8155,11.0239,10.8155,10.9840,20685700
2005-11-23,10.9441,11.0106,10.9352,10.9441,12159900
2005-11-25,10.9441,11.0816,10.9352,10.9840,5196200
2005-11-28,11.0638,11.2501,10.9840,11.1215,24088700
2005-11-29,11.1969,11.3077,11.0949,11.1082,16684100
2005-11-30,11.0638,11.2412,10.9973,11.0461,19505200
2005-12-01,11.1525,11.3166,11.0860,11.2190,13957900
2005-12-02,11.2190,11.2368,11.0860,11.1170,14099400
2005-12-05,11.1170,11.2900,11.1126,11.2146,18996700
2005-12-06,11.3521,11.3521,11.1525,11.1747,17927700
2005-12-07,11.1348,11.1969,11.0328,11.1259,10262900
2005-12-08,11.0993,11.1569,10.9485,11.0195,12886600
2005-12-09,11.0860,11.1037,10.9840,11.0417,7720000
2005-12-12,11.0328,11.0727,10.9663,11.0239,9141900
2005-12-13,10.9530,11.1525,10.9264,11.0949,13201300
2005-12-14,11.0904,11.0993,10.9663,11.0283,10324500
2005-12-15,11.0283,11.0417,10.9397,11.0195,14702600
2005-12-16,11.0727,11.2013,11.0062,11.0683,15666500
2005-12-19,10.9796,11.0683,10.9530,11.0106,10363700
2005-12-20,10.9219,10.9751,10.8864,10.9308,12507800
2005-12-21,10.8864,10.9707,10.7933,10.8421,14071300
2005-12-22,10.7845,10.9485,10.7801,10.8998,11956700
2005-12-23,10.8909,10.9840,10.8421,10.9219,7000100
2005-12-27,10.9973,11.0017,10.8909,10.9219,8322600
2005-12-28,10.9707,10.9751,10.9086,10.9175,10703400
2005-12-29,10.9175,11.0195,10.8953,10.9175,9045600
2005-12-30,10.8465,10.8864,10.7667,10.8598,10990400
2006-01-03,10.8598,11.0283,10.7490,10.9574,16350500
2006-01-04,10.9352,11.1126,10.9264,11.0372,14824800
2006-01-05,11.0461,11.1303,11.0417,11.0638,10802900
2006-01-06,11.1440,11.2473,11.0541,11.2024,11802600
2006-01-09,11.1350,11.2878,11.0946,11.2428,18037700
2006-01-10,11.2114,11.2249,11.1125,11.1754,10713400
2006-01-11,11.1754,11.2743,11.1260,11.2653,11400400
2006-01-12,11.2878,11.3237,11.1754,11.2159,13113000
2006-01-13,11.2249,11.2698,11.1485,11.2294,10137700
2006-01-17,11.1440,11.1844,11.0631,11.1620,9102600
2006-01-18,11.0990,11.1754,11.0811,11.0901,12442900
2006-01-19,11.1530,11.2249,11.1530,11.1889,10346800
2006-01-20,11.1215,11.1754,11.0586,11.1035,13527100
2006-01-23,11.0901,11.1215,10.9597,10.9867,10938100
2006-01-24,11.0092,11.2339,11.0092,11.0811,9999600
2006-01-25,11.0227,11.3372,11.0182,11.3282,15592300
2006-01-26,11.4091,11.5304,11.3507,11.4630,15638100
2006-01-27,11.5125,11.6832,11.4675,11.6338,16098700
2006-01-30,11.6742,11.7551,11.6158,11.7057,13101800
2006-01-31,11.7102,11.7776,11.6248,11.6607,16168800
2006-02-01,11.6832,11.9573,11.6338,11.9304,18626900
2006-02-02,11.9348,12.0247,11.8180,11.9169,14939000
2006-02-03,11.9169,12.1011,11.8629,12.0382,21797800
2006-02-06,12.0427,12.1865,12.0157,12.1550,17962900
2006-02-07,12.1865,12.2269,12.0292,12.0966,14165700
2006-02-08,12.1011,12.1955,11.9843,12.1910,13627600
2006-02-09,12.2674,12.3078,12.1415,12.1910,14174200
2006-02-10,12.1460,12.4112,12.1371,12.3483,16476400
2006-02-13,12.4022,12.5010,12.3348,12.4246,16690800
2006-02-14,12.4291,12.9504,12.4291,12.7122,23060000
2006-02-15,12.6358,12.7572,12.5505,12.7257,14123800
2006-02-16,12.7167,12.8740,12.6817,12.7841,14127900
2006-02-17,12.8066,12.8291,12.6583,12.7077,15812700
2006-02-21,12.6943,12.7931,12.6403,12.6493,13868500
2006-02-22,12.7482,12.7482,12.6089,12.6943,9494100
2006-02-23,12.6448,12.6808,12.4696,12.5550,11205500
2006-02-24,12.5639,12.6134,12.3213,12.3887,13175100
2006-02-27,12.3662,12.5729,12.3483,12.4786,11821000
2006-02-28,12.4246,12.4786,12.3752,12.3977,10429500
2006-03-01,12.4022,12.6628,12.4022,12.6224,13455300
2006-03-02,12.6224,12.7572,12.5639,12.7077,14677300
2006-03-03,12.6673,12.6718,12.5145,12.5774,10971000
2006-03-06,12.2853,12.4471,12.0337,12.1415,62623900
2006-03-07,12.1415,12.1415,11.7326,11.9214,40720900
2006-03-08,12.0202,12.0517,11.8360,12.0382,21259700
2006-03-09,12.0382,12.1955,12.0337,12.1101,20351500
2006-03-10,12.1281,12.2449,12.0472,12.2359,29054400
2006-03-13,12.2404,12.3078,12.1640,12.1865,21282800
2006-03-14,12.1865,12.3168,12.1685,12.2764,19076100
2006-03-15,12.2674,12.2898,12.1326,12.2719,9808900
2006-03-16,12.2134,12.2898,12.0786,12.1820,18302200
2006-03-17,12.2224,12.2449,12.0741,12.1326,21617800
2006-03-20,12.1326,12.2045,11.9978,12.0517,14822800
2006-03-21,12.0517,12.0697,11.9483,12.0067,16658800
2006-03-22,12.0067,12.1101,11.8270,12.0966,17601400
2006-03-23,12.0966,12.1371,12.0876,12.1326,23436300
2006-03-24,12.1685,12.3123,12.1685,12.2988,28412500
2006-03-27,12.2988,12.3213,12.2584,12.2719,18772800
2006-03-28,12.2449,12.3123,12.1056,12.1415,17855100
2006-03-29,12.1505,12.3168,12.1505,12.2494,12516300
2006-03-30,12.2494,12.2988,12.1326,12.1415,17119700
2006-03-31,12.1775,12.2629,12.1415,12.1505,14832800
2006-04-03,12.2359,12.2404,12.1011,12.1101,15279100
2006-04-04,12.1371,12.2449,12.1146,12.1865,10970600
2006-04-05,12.1236,12.2179,12.1236,12.1730,18130000
2006-04-06,12.1713,12.2669,11.9802,12.0348,17838200
2006-04-07,12.0394,12.0712,11.8801,11.9029,22009100
2006-04-10,11.8346,11.9165,11.7982,11.8437,10113800
2006-04-11,11.8210,11.8847,11.6208,11.7300,16858800
2006-04-12,11.7573,11.8301,11.5934,11.6572,14438600
2006-04-13,11.6390,11.6845,11.5753,11.6390,13632500
2006-04-17,11.6481,11.7027,11.5298,11.5707,7822400
2006-04-18,11.6435,11.8392,11.5798,11.8028,15625700
2006-04-19,11.8301,11.8665,11.6026,11.7163,13620600
2006-04-20,11.7163,11.7300,11.5298,11.5298,15946900
2006-04-21,11.6208,11.6708,11.5116,11.5343,15300200
2006-04-24,11.5343,11.6299,11.4433,11.6162,15170900
2006-04-25,11.7163,11.8483,11.5798,11.6481,24008800
2006-04-26,11.6936,11.9893,11.6936,11.9029,23518800
2006-04-27,11.9029,12.0394,11.8301,12.0030,13090900
2006-04-28,12.0030,12.0348,11.8847,11.9256,14346300
2006-05-01,12.0075,12.0394,11.8756,11.9029,10587900
2006-05-02,11.9438,11.9848,11.8847,11.9029,11649800
2006-05-03,11.9029,11.9347,11.7709,11.8255,9909000
2006-05-04,11.9211,11.9211,11.7618,11.7937,10126000
2006-05-05,11.8528,11.8983,11.7709,11.8164,10324600
2006-05-08,11.8756,11.9438,11.8073,11.8938,12332200
2006-05-09,11.8938,11.9848,11.8528,11.9711,10193700
2006-05-10,11.9711,12.0030,11.8437,11.9074,11631000
2006-05-11,11.9074,11.9711,11.7982,11.8801,15122800
2006-05-12,11.8801,11.8938,11.6572,11.6572,12993200
2006-05-15,11.6890,11.7573,11.6026,11.7345,12266900
2006-05-16,11.7573,11.7800,11.6435,11.7254,8683700
2006-05-17,11.6799,11.6845,11.3341,11.4206,17576100
2006-05-18,11.3978,11.4615,11.2477,11.2568,16519700
2006-05-19,11.3751,11.5798,11.3159,11.5025,21721400
2006-05-22,11.5070,11.6663,11.4251,11.4843,17548200
2006-05-23,11.5798,11.6299,11.3796,11.4888,13357100
2006-05-24,11.5207,11.6162,11.4661,11.5844,13786600
2006-05-25,11.6253,11.6981,11.5571,11.6936,11518400
2006-05-26,11.7664,11.9575,11.7482,11.9347,12131600
2006-05-30,11.9393,12.0348,11.7391,11.7573,16948000
2006-05-31,11.7618,12.0576,11.6845,11.8574,17016800
2006-06-01,11.9802,12.2623,11.9393,12.2441,28728500
2006-06-02,12.1941,12.2669,12.0439,12.1622,13232100
2006-06-05,12.1258,12.2714,12.0894,12.1031,12447800
2006-06-06,12.1031,12.3215,12.0576,12.1622,20969200
2006-06-07,12.1941,12.2441,12.0985,12.0985,12151800
2006-06-08,12.0667,12.2669,11.8983,12.0940,26666900
2006-06-09,12.0985,12.2168,12.0257,12.1486,11763100
2006-06-12,12.1440,12.3260,12.0121,12.1304,15074200
2006-06-13,12.1304,12.3442,12.0985,12.2942,23118900
2006-06-14,12.2714,12.3715,12.2441,12.3624,17003200
2006-06-15,12.3852,12.6263,12.3704,12.6172,25897200
2006-06-16,12.6036,12.6946,12.5854,12.6445,19831300
2006-06-19,12.6582,12.7537,12.6445,12.6673,19188200
2006-06-20,12.6673,12.7446,12.5353,12.5490,20633100
2006-06-21,12.5490,12.5581,12.3761,12.4352,22531000
2006-06-22,12.4398,12.4853,12.3442,12.4170,14123800
2006-06-23,12.3533,12.5626,12.3078,12.4534,10474500
2006-06-26,12.4307,12.5262,12.3715,12.4352,11311200
2006-06-27,12.4625,12.5080,12.4170,12.4443,9869100
2006-06-28,12.4079,12.4853,12.3943,12.4716,14853300
2006-06-29,12.5490,12.6445,12.4762,12.6036,17314300
2006-06-30,12.6081,12.7219,12.6081,12.6900,17742900
2006-07-03,12.6900,12.7856,12.6627,12.7082,6453500
2006-07-05,12.7401,12.8083,12.6809,12.6946,18008800
2006-07-06,12.7090,12.7551,12.6400,12.7367,13688700
2006-07-07,12.7275,12.7735,12.6492,12.7735,14535200
2006-07-10,12.8103,12.8794,12.6077,12.6077,27057200
2006-07-11,12.6123,12.6538,12.5110,12.5433,25058300
2006-07-12,12.5893,12.7044,12.4834,12.5064,24659600
2006-07-13,12.5064,12.5525,12.1334,12.2301,20175100
2006-07-14,12.2163,12.3361,12.1887,12.2394,17941700
2006-07-17,12.2946,12.3407,12.2394,12.3176,12208600
2006-07-18,12.3176,12.4696,12.2808,12.4282,11859000
2006-07-19,12.4788,12.6998,12.4521,12.6492,12113000
2006-07-20,12.6492,12.7827,12.5433,12.5709,11934000
2006-07-21,12.6031,12.7182,12.5755,12.5893,11775800
2006-07-24,12.6169,12.8794,12.5755,12.7919,14692900
2006-07-25,12.8932,13.7083,12.8932,13.3307,44696100
2006-07-26,13.3399,13.6760,13.2432,13.5839,26686800
2006-07-27,13.5839,13.8556,13.5655,13.6668,22192800
2006-07-28,13.6852,13.9984,13.6760,13.8418,23442300
2006-07-31,13.7543,13.8464,13.6208,13.8096,17712200
2006-08-01,13.8602,13.9109,13.5471,13.7037,19161200
